   Z      A      density  dEmin    Xo       lam_I    lam_pi_I  E_c (elec)  E_c (pstrn) state
   1   1.00794      0.00  4.103   63.04     52.01     80.26    344.80    338.33      D
   1   1.00794      0.07  4.034   63.04     52.01     80.26    278.02    271.50      L
   1   2.01410      0.00  2.053  125.98     71.78    110.12    345.50    339.03      D
   1   2.01410      0.17  2.019  125.98     71.78    110.12    278.02    271.50      L
   2   4.00260      0.00  1.937   94.32     71.00    103.61    257.13    252.23      G
   2   4.00260      0.12  1.936   94.32     71.00    103.61    208.25    203.34      L
   3   6.94100      0.53  1.639   82.78     71.34    103.26    149.06    145.33      S
   4   9.01218      1.85  1.595   65.19     77.80    109.90    113.70    110.68      S
   5  10.81100      2.37  1.623   52.69     83.32    115.54     93.95     91.41      S
   6  12.01070      2.00  1.749   42.70     85.81    117.79     82.08     79.85      S
   6  12.01070      2.21  1.742   42.70     85.81    117.79     81.74     79.51      S
   6  12.01070      2.27  1.745   42.70     85.81    117.79     81.67     79.44      S
   6  12.01070      3.52  1.725   42.70     85.81    117.79     80.17     77.94      S
   7  14.00670      0.00  1.825   37.99     89.68    121.69     91.73     89.71      D
   7  14.00670      0.81  1.813   37.99     89.68    121.69     75.47     73.49      L
   8  15.99940      0.00  1.801   34.24     90.17    121.91     81.45     79.62      D
   8  15.99940      1.14  1.788   34.24     90.17    121.91     66.82     65.04      L
   9  18.99840      0.00  1.676   32.93     97.42    127.24     73.15     71.48      D
   9  18.99840      1.51  1.634   32.93     97.42    127.24     59.81     58.17      L
  10  20.17970      0.00  1.724   28.93     98.99    128.66     67.02     65.47      G
  10  20.17970      1.20  1.695   28.93     98.99    128.66     55.10     53.59      L
  11  22.98977      0.97  1.639   27.74    102.55    132.22     51.38     49.99      S
  12  24.30500      1.74  1.674   25.03    104.12    133.65     46.55     45.25      S
  13  26.98154      2.70  1.615   24.01    107.16    136.67     42.70     41.48      S
  14  28.08550      2.33  1.664   21.82    108.35    137.74     40.19     39.05      S
  15  30.97376      2.20  1.613   21.21    111.36    140.72     37.92     36.84      S
  16  32.06500      2.00  1.652   19.50    112.44    141.70     35.85     34.83      S
  17  35.45300      0.00  1.630   19.28    115.70    144.94     40.05     39.04      D
  17  35.45300      1.57  1.608   19.28    115.70    144.94     34.32     33.35      L
  18  39.94800      0.00  1.519   19.55    119.73    148.99     38.03     37.06      G
  18  39.94800      1.40  1.508   19.55    119.73    148.99     32.84     31.91      L
  19  39.09830      0.86  1.623   17.32    118.98    148.08     31.62     30.72      S
  20  40.07800      1.55  1.655   16.14    119.83    148.83     29.56     28.71      S
  21  44.95591      2.99  1.522   16.55    123.90    152.91     27.61     26.79      S
  22  47.86700      4.54  1.477   16.16    126.20    155.17     26.01     25.23      S
  23  50.94150      6.11  1.436   15.84    128.54    157.46     24.67     23.91      S
  24  51.99610      7.18  1.456   14.94    129.31    158.16     23.52     22.79      S
  25  54.93804      7.44  1.428   14.64    131.44    160.24     22.59     21.89      S
  26  55.84500      7.87  1.451   13.84    132.08    160.80     21.68     21.00      S
  27  58.93319      8.90  1.419   13.62    134.23    162.90     20.82     20.16      S
  28  58.69340      8.90  1.468   12.68    134.06    162.64     20.05     19.41      S
  29  63.54600      8.96  1.403   12.86    137.30    165.87     19.42     18.79      S
  30  65.38000      7.13  1.411   12.43    138.49    166.99     18.93     18.33      S
  31  69.72300      5.90  1.379   12.47    141.22    169.69     18.57     17.98      S
  32  72.64000      5.32  1.370   12.25    143.00    171.42     18.16     17.58      S
  33  74.92159      5.73  1.370   11.94    144.36    172.73     17.65     17.09      S
  34  78.97100      4.50  1.343   11.91    146.71    175.04     17.34     16.79      S
  35  79.90400      0.01  1.388   11.42    147.24    175.51     19.16     18.60      D
  35  79.90400      3.10  1.380   11.42    147.24    175.51     17.28     16.75      L
  36  83.79800      0.00  1.357   11.37    149.42    177.65     18.61     18.06      G
  36  83.79800      2.42  1.357   11.37    149.42    177.65     17.03     16.51      L
