tab	measurements
measurement	experiment	specimen	dir_dec	dir_inc	treat_ac_field	treat_step_num	treat_temp	magn_volume	citations	method_codes	quality	sequence	standard	meas_temp	analysts	description	software_packages	magn_moment
SML0601:LP-DIR-T0	SML0601:LP-DIR-T	SML0601	146.04498278100235	68.49845906480984	0	0	2.930e+02	6.545517550201818	This study	LT-NO:LP-DIR-T	g	0	u	2.730e+02	Anita		pmagpy-3.22.1	7.854621060242182e-05
SML0601:LP-DIR-T1	SML0601:LP-DIR-T	SML0601	140.9061411137705	68.45760683477513	0	1	3.730e+02	5.052969424011984	This study	LT-T-Z:LP-DIR-T	g	1	u	2.730e+02	Anita		pmagpy-3.22.1	6.063563308814381e-05
SML0601:LP-DIR-T2	SML0601:LP-DIR-T	SML0601	129.02843410220356	53.18335520049146	0	2	4.730e+02	2.835524642813037	This study	LT-T-Z:LP-DIR-T	g	2	u	2.730e+02	Anita		pmagpy-3.22.1	3.402629571375644e-05
SML0601:LP-DIR-T3	SML0601:LP-DIR-T	SML0601	125.27383378786831	34.32163340663116	0	3	5.730e+02	1.9562359264669482	This study	LT-T-Z:LP-DIR-T	g	3	u	2.730e+02	Anita		pmagpy-3.22.1	2.3474831117603378e-05
SML0601:LP-DIR-T4	SML0601:LP-DIR-T	SML0601	123.8419355015607	29.942689950809452	0	4	6.730e+02	1.3283019235098623	This study	LT-T-Z:LP-DIR-T	g	4	u	2.730e+02	Anita		pmagpy-3.22.1	1.593962308211835e-05
SML0601:LP-DIR-T5	SML0601:LP-DIR-T	SML0601	132.51044707800085	20.658956508603353	0	5	7.730e+02	0.5045284927533825	This study	LT-T-Z:LP-DIR-T	g	5	u	2.730e+02	Anita		pmagpy-3.22.1	6.05434191304059e-06
SML0601:LP-DIR-T6	SML0601:LP-DIR-T	SML0601	177.9299693469589	73.4784774197779	0	6	8.730e+02	0.029205821337534747	This study	LT-T-Z:LP-DIR-T	g	6	u	2.730e+02	Anita		pmagpy-3.22.1	3.50469856050417e-07
SML0602:LP-DIR-T0	SML0602:LP-DIR-T	SML0602	95.38154705213194	69.61437157520007	0	0	2.930e+02	11.937663087891197	This study	LT-NO:LP-DIR-T	g	7	u	2.730e+02	Anita		pmagpy-3.22.1	0.00014325195705469437
SML0602:LP-DIR-T1	SML0602:LP-DIR-T	SML0602	101.1005700215053	68.12319559703096	0	1	3.730e+02	8.642360788580861	This study	LT-T-Z:LP-DIR-T	g	8	u	2.730e+02	Anita		pmagpy-3.22.1	0.00010370832946297034
SML0602:LP-DIR-T2	SML0602:LP-DIR-T	SML0602	98.63450581799107	65.2356753616754	0	2	4.730e+02	6.519547530312207	This study	LT-T-Z:LP-DIR-T	g	9	u	2.730e+02	Anita		pmagpy-3.22.1	7.823457036374648e-05
